url,name,city,checkInDate,checkOutDate
/rooms/17114943?location=London%2C%20United%20Kingdom&check_in=2017-05-01&check_out=2017-05-02,NA,London--United-Kingdom,1/5/2017,2/5/2017
/rooms/18392484?location=London%2C%20United%20Kingdom&check_in=2017-05-01&check_out=2017-05-02,NA,London--United-Kingdom,1/5/2017,2/5/2017
/rooms/11529766?location=London%2C%20United%20Kingdom&check_in=2017-05-01&check_out=2017-05-02,NA,London--United-Kingdom,1/5/2017,2/5/2017
/rooms/13767485?location=London%2C%20United%20Kingdom&check_in=2017-05-01&check_out=2017-05-02,NA,London--United-Kingdom,1/5/2017,2/5/2017
/rooms/17018125?location=London%2C%20United%20Kingdom&check_in=2017-05-01&check_out=2017-05-02,NA,London--United-Kingdom,1/5/2017,2/5/2017
/rooms/17846470?location=London%2C%20United%20Kingdom&check_in=2017-05-01&check_out=2017-05-02,NA,London--United-Kingdom,1/5/2017,2/5/2017
/rooms/18441144?location=London%2C%20United%20Kingdom&check_in=2017-05-01&check_out=2017-05-02,NA,London--United-Kingdom,1/5/2017,2/5/2017
/rooms/16567689?location=London%2C%20United%20Kingdom&check_in=2017-05-01&check_out=2017-05-02,NA,London--United-Kingdom,1/5/2017,2/5/2017
/rooms/15789882?location=London%2C%20United%20Kingdom&check_in=2017-05-01&check_out=2017-05-02,NA,London--United-Kingdom,1/5/2017,2/5/2017
/rooms/5335503?location=London%2C%20United%20Kingdom&check_in=2017-05-01&check_out=2017-05-02,NA,London--United-Kingdom,1/5/2017,2/5/2017
/rooms/10303258?location=London%2C%20United%20Kingdom&check_in=2017-05-01&check_out=2017-05-02,NA,London--United-Kingdom,1/5/2017,2/5/2017
/rooms/17692682?location=London%2C%20United%20Kingdom&check_in=2017-05-01&check_out=2017-05-02,NA,London--United-Kingdom,1/5/2017,2/5/2017
/rooms/18438923?location=London%2C%20United%20Kingdom&check_in=2017-05-01&check_out=2017-05-02,NA,London--United-Kingdom,1/5/2017,2/5/2017
/rooms/14246751?location=London%2C%20United%20Kingdom&check_in=2017-05-01&check_out=2017-05-02,NA,London--United-Kingdom,1/5/2017,2/5/2017
/rooms/15530914?location=London%2C%20United%20Kingdom&check_in=2017-05-01&check_out=2017-05-02,NA,London--United-Kingdom,1/5/2017,2/5/2017
/rooms/4573499?location=London%2C%20United%20Kingdom&check_in=2017-05-01&check_out=2017-05-02,NA,London--United-Kingdom,1/5/2017,2/5/2017
/rooms/17864650?location=London%2C%20United%20Kingdom&check_in=2017-05-01&check_out=2017-05-02,NA,London--United-Kingdom,1/5/2017,2/5/2017
/rooms/17968487?location=London%2C%20United%20Kingdom&check_in=2017-05-01&check_out=2017-05-02,NA,London--United-Kingdom,1/5/2017,2/5/2017
/rooms/15333927?location=London%2C%20United%20Kingdom&check_in=2017-05-01&check_out=2017-05-02,NA,London--United-Kingdom,1/5/2017,2/5/2017
/rooms/15900608?location=London%2C%20United%20Kingdom&check_in=2017-05-01&check_out=2017-05-02,NA,London--United-Kingdom,1/5/2017,2/5/2017
/rooms/17978749?location=London%2C%20United%20Kingdom&check_in=2017-05-01&check_out=2017-05-02,NA,London--United-Kingdom,1/5/2017,2/5/2017
/rooms/11753303?location=London%2C%20United%20Kingdom&check_in=2017-05-01&check_out=2017-05-02,NA,London--United-Kingdom,1/5/2017,2/5/2017
/rooms/18417766?location=London%2C%20United%20Kingdom&check_in=2017-05-01&check_out=2017-05-02,NA,London--United-Kingdom,1/5/2017,2/5/2017
/rooms/4787496?location=London%2C%20United%20Kingdom&check_in=2017-05-01&check_out=2017-05-02,NA,London--United-Kingdom,1/5/2017,2/5/2017
/rooms/18383791?location=London%2C%20United%20Kingdom&check_in=2017-05-01&check_out=2017-05-02,NA,London--United-Kingdom,1/5/2017,2/5/2017
/rooms/17853743?location=London%2C%20United%20Kingdom&check_in=2017-05-01&check_out=2017-05-02,NA,London--United-Kingdom,1/5/2017,2/5/2017
/rooms/5758788?location=London%2C%20United%20Kingdom&check_in=2017-05-01&check_out=2017-05-02,NA,London--United-Kingdom,1/5/2017,2/5/2017
/rooms/18179367?location=London%2C%20United%20Kingdom&check_in=2017-05-01&check_out=2017-05-02,NA,London--United-Kingdom,1/5/2017,2/5/2017
